LOCATION,SUBJECT,MEASURE,TIME,Value
MEX,BEEF,THND_TONNE,2016,1609.813075
MEX,BEEF,THND_TONNE,2017,1636.001877
MEX,BEEF,THND_TONNE,2018,1653.377306
MEX,BEEF,THND_TONNE,2019,1658.58743
MEX,BEEF,THND_TONNE,2020,1669.713491
MEX,BEEF,THND_TONNE,2021,1685.452412
MEX,BEEF,THND_TONNE,2022,1700.746888
MEX,BEEF,THND_TONNE,2023,1725.148602
MEX,BEEF,THND_TONNE,2024,1752.305236
MEX,BEEF,THND_TONNE,2025,1770.666486
MEX,BEEF,THND_TONNE,2026,1796.24174
MEX,BEEF,THND_TONNE,2027,1816.514991
MEX,BEEF,THND_TONNE,2028,1836.348798
PRY,POULTRY,THND_TONNE,1990,24.72409902
PRY,POULTRY,THND_TONNE,1991,18.6080998
PRY,POULTRY,THND_TONNE,1992,20.16610037
PRY,POULTRY,THND_TONNE,1993,22.1080998
PRY,POULTRY,THND_TONNE,1994,30.85509954
PRY,POULTRY,THND_TONNE,1995,33.79110037
PRY,POULTRY,THND_TONNE,1996,34.48510061
PRY,POULTRY,THND_TONNE,1997,36.6310967
PRY,POULTRY,THND_TONNE,1998,38.04909979
PRY,POULTRY,THND_TONNE,1999,41.96609579
PRY,POULTRY,THND_TONNE,2000,34.88909994
PRY,POULTRY,THND_TONNE,2001,38.17809759
PRY,POULTRY,THND_TONNE,2002,38.21310125
PRY,POULTRY,THND_TONNE,2003,38.95110021
PRY,POULTRY,THND_TONNE,2004,43.0360993
PRY,POULTRY,THND_TONNE,2005,43.01409994
PRY,POULTRY,THND_TONNE,2006,46.58209692
PRY,POULTRY,THND_TONNE,2007,31.11810003
PRY,POULTRY,THND_TONNE,2008,37.93710027
PRY,POULTRY,THND_TONNE,2009,37.11409841
PRY,POULTRY,THND_TONNE,2010,36.05210195
PRY,POULTRY,THND_TONNE,2011,40.66510092
PRY,POULTRY,THND_TONNE,2012,41.91209875
PRY,POULTRY,THND_TONNE,2013,43.46309744
PRY,POULTRY,THND_TONNE,2014,43.87809835
PRY,POULTRY,THND_TONNE,2015,43.96610342
PRY,POULTRY,THND_TONNE,2016,42.31510244
PRY,POULTRY,THND_TONNE,2017,41.45710073
PRY,POULTRY,THND_TONNE,2018,41.38610159
PRY,POULTRY,THND_TONNE,2019,42.02066557
PRY,POULTRY,THND_TONNE,2020,42.27192175
PRY,POULTRY,THND_TONNE,2021,42.57016834
PRY,POULTRY,THND_TONNE,2022,42.90208401
PRY,POULTRY,THND_TONNE,2023,43.38104301
PRY,POULTRY,THND_TONNE,2024,43.81979911
PRY,POULTRY,THND_TONNE,2025,44.23619736
PRY,POULTRY,THND_TONNE,2026,44.63757735
PRY,POULTRY,THND_TONNE,2027,45.02317779
PRY,POULTRY,THND_TONNE,2028,45.38864288
WLD,SHEEP,THND_TONNE,1990,7145.650114
WLD,SHEEP,THND_TONNE,1991,7561.717219
WLD,SHEEP,THND_TONNE,1992,8011.660243
WLD,SHEEP,THND_TONNE,1993,8329.140966
WLD,SHEEP,THND_TONNE,1994,8625.915861
WLD,SHEEP,THND_TONNE,1995,8845.984965
WLD,SHEEP,THND_TONNE,1996,8498.747018
WLD,SHEEP,THND_TONNE,1997,8929.921953
WLD,SHEEP,THND_TONNE,1998,9251.471095
WLD,SHEEP,THND_TONNE,1999,9396.925136
WLD,SHEEP,THND_TONNE,2000,11414.12805
WLD,SHEEP,THND_TONNE,2001,11352.66854
WLD,SHEEP,THND_TONNE,2002,11475.42408
WLD,SHEEP,THND_TONNE,2003,11763.6714
WLD,SHEEP,THND_TONNE,2004,12205.59041
WLD,SHEEP,THND_TONNE,2005,12595.86228
WLD,SHEEP,THND_TONNE,2006,12771.15778
WLD,SHEEP,THND_TONNE,2007,13238.88321
WLD,SHEEP,THND_TONNE,2008,13100.60372
WLD,SHEEP,THND_TONNE,2009,13201.17652
WLD,SHEEP,THND_TONNE,2010,13252.04488
WLD,SHEEP,THND_TONNE,2011,13336.64481
WLD,SHEEP,THND_TONNE,2012,13382.28743
WLD,SHEEP,THND_TONNE,2013,13734.48931
WLD,SHEEP,THND_TONNE,2014,14085.38288
WLD,SHEEP,THND_TONNE,2015,14563.67477
WLD,SHEEP,THND_TONNE,2016,14698.39263
WLD,SHEEP,THND_TONNE,2017,14941.02357
WLD,SHEEP,THND_TONNE,2018,15093.91419
WLD,SHEEP,THND_TONNE,2019,15048.25659
WLD,SHEEP,THND_TONNE,2020,15301.94901
WLD,SHEEP,THND_TONNE,2021,15524.28931
WLD,SHEEP,THND_TONNE,2022,15747.26205
WLD,SHEEP,THND_TONNE,2023,15958.69658
WLD,SHEEP,THND_TONNE,2024,16169.72106
WLD,SHEEP,THND_TONNE,2025,16382.24368
WLD,SHEEP,THND_TONNE,2026,16592.1535
WLD,SHEEP,THND_TONNE,2027,16799.25006
WLD,SHEEP,THND_TONNE,2028,17009.41955
CHE,PIG,THND_TONNE,1990,272.6140921
CHE,PIG,THND_TONNE,1991,269.3131145
CHE,PIG,THND_TONNE,1992,267.2940871
CHE,PIG,THND_TONNE,1993,264.2670922
CHE,PIG,THND_TONNE,1994,249.3730968
CHE,PIG,THND_TONNE,1995,256.1351008
CHE,PIG,THND_TONNE,1996,236.5061075
CHE,PIG,THND_TONNE,1997,233.996101
CHE,PIG,THND_TONNE,1998,246.3530936
CHE,PIG,THND_TONNE,1999,242.7220977
CHE,PIG,THND_TONNE,2000,242.1301007
CHE,PIG,THND_TONNE,2001,243.9260982
CHE,PIG,THND_TONNE,2002,247.2540977
CHE,PIG,THND_TONNE,2003,244.6400945
CHE,PIG,THND_TONNE,2004,244.0040996
CHE,PIG,THND_TONNE,2005,249.679096
CHE,PIG,THND_TONNE,2006,255.7960957
CHE,PIG,THND_TONNE,2007,254.9930957
CHE,PIG,THND_TONNE,2008,254.3301029
CHE,PIG,THND_TONNE,2009,252.4021028
CHE,PIG,THND_TONNE,2010,262.7081011
CHE,PIG,THND_TONNE,2011,260.236101
CHE,PIG,THND_TONNE,2012,249.2400989
CHE,PIG,THND_TONNE,2013,249.4601554
CHE,PIG,THND_TONNE,2014,255.9993262
CHE,PIG,THND_TONNE,2015,249.2984851
CHE,PIG,THND_TONNE,2016,249.0888073
CHE,PIG,THND_TONNE,2017,248.8001
CHE,PIG,THND_TONNE,2018,247.0001
CHE,PIG,THND_TONNE,2019,248.3251
CHE,PIG,THND_TONNE,2020,249.6501
CHE,PIG,THND_TONNE,2021,250.9751
CHE,PIG,THND_TONNE,2022,252.3001
CHE,PIG,THND_TONNE,2023,253.4001
CHE,PIG,THND_TONNE,2024,254.5001
CHE,PIG,THND_TONNE,2025,255.6001
CHE,PIG,THND_TONNE,2026,256.7001
CHE,PIG,THND_TONNE,2027,257.8001
CHE,PIG,THND_TONNE,2028,258.9001
OECD,BEEF,THND_TONNE,1990,15052.56573
OECD,BEEF,THND_TONNE,1991,16362.51061
OECD,BEEF,THND_TONNE,1992,16500.50693
OECD,BEEF,THND_TONNE,1993,16388.64864
OECD,BEEF,THND_TONNE,1994,17289.30695
OECD,BEEF,THND_TONNE,1995,17531.62098
OECD,BEEF,THND_TONNE,1996,17963.78057
OECD,BEEF,THND_TONNE,1997,18107.68012
OECD,BEEF,THND_TONNE,1998,18407.94327
OECD,BEEF,THND_TONNE,1999,18829.00404
OECD,BEEF,THND_TONNE,2000,26438.60094
OECD,BEEF,THND_TONNE,2001,26630.33046
OECD,BEEF,THND_TONNE,2002,27543.35731
OECD,BEEF,THND_TONNE,2003,27078.41311
OECD,BEEF,THND_TONNE,2004,27578.62083
OECD,BEEF,THND_TONNE,2005,27365.07224
OECD,BEEF,THND_TONNE,2006,27633.81351
OECD,BEEF,THND_TONNE,2007,27974.78584
OECD,BEEF,THND_TONNE,2008,27337.94389
OECD,BEEF,THND_TONNE,2009,26930.26258
OECD,BEEF,THND_TONNE,2010,27005.96035
OECD,BEEF,THND_TONNE,2011,26399.47574
OECD,BEEF,THND_TONNE,2012,26289.80026
OECD,BEEF,THND_TONNE,2013,26300.22983
OECD,BEEF,THND_TONNE,2014,25983.94235
OECD,BEEF,THND_TONNE,2015,26099.02264
OECD,BEEF,THND_TONNE,2016,26777.6586
OECD,BEEF,THND_TONNE,2017,27197.95437
OECD,BEEF,THND_TONNE,2018,27613.25539
OECD,BEEF,THND_TONNE,2019,28011.15122
OECD,BEEF,THND_TONNE,2020,28269.7557
OECD,BEEF,THND_TONNE,2021,28378.14586
OECD,BEEF,THND_TONNE,2022,28455.54006
OECD,BEEF,THND_TONNE,2023,28677.818
OECD,BEEF,THND_TONNE,2024,28873.35242
OECD,BEEF,THND_TONNE,2025,28961.74814
OECD,BEEF,THND_TONNE,2026,29108.04686
OECD,BEEF,THND_TONNE,2027,29241.75955
OECD,BEEF,THND_TONNE,2028,29347.3158
PAK,BEEF,THND_TONNE,1990,666.7451562
PAK,BEEF,THND_TONNE,1991,695.7530907
PAK,BEEF,THND_TONNE,1992,730.8751
PAK,BEEF,THND_TONNE,1993,767.6401146
PAK,BEEF,THND_TONNE,1994,806.9131249
PAK,BEEF,THND_TONNE,1995,846.7701195
PAK,BEEF,THND_TONNE,1996,716.7950829
PAK,BEEF,THND_TONNE,1997,826.816079
PAK,BEEF,THND_TONNE,1998,845.9030541
PAK,BEEF,THND_TONNE,1999,866.7590722
PAK,BEEF,THND_TONNE,2000,885.2961205
PAK,BEEF,THND_TONNE,2001,906.809121
PAK,BEEF,THND_TONNE,2002,928.9820946
PAK,BEEF,THND_TONNE,2003,951.5870751
PAK,BEEF,THND_TONNE,2004,977.3781518
PAK,BEEF,THND_TONNE,2005,1004.268105
PAK,BEEF,THND_TONNE,2006,1305.423196
PAK,BEEF,THND_TONNE,2007,1342.813088
PAK,BEEF,THND_TONNE,2008,1370.280007
PAK,BEEF,THND_TONNE,2009,1410.313088
PAK,BEEF,THND_TONNE,2010,1453.217019
PAK,BEEF,THND_TONNE,2011,1505.915017
PAK,BEEF,THND_TONNE,2012,1541.346047
PAK,BEEF,THND_TONNE,2013,1596.465066
PAK,BEEF,THND_TONNE,2014,1639.5001
PAK,BEEF,THND_TONNE,2015,1680.401101
PAK,BEEF,THND_TONNE,2016,1754.401101
PAK,BEEF,THND_TONNE,2017,1816.401101
PAK,BEEF,THND_TONNE,2018,1836.051125
PAK,BEEF,THND_TONNE,2019,1869.112341
PAK,BEEF,THND_TONNE,2020,1931.990423
PAK,BEEF,THND_TONNE,2021,1975.739371
PAK,BEEF,THND_TONNE,2022,2022.299268
PAK,BEEF,THND_TONNE,2023,2066.753047
PAK,BEEF,THND_TONNE,2024,2111.175335
PAK,BEEF,THND_TONNE,2025,2154.289181
PAK,BEEF,THND_TONNE,2026,2198.982283
PAK,BEEF,THND_TONNE,2027,2244.02966
PAK,BEEF,THND_TONNE,2028,2288.856941
CHL,SHEEP,THND_TONNE,1990,12.24709974
CHL,SHEEP,THND_TONNE,1991,13.41310106
CHL,SHEEP,THND_TONNE,1992,14.82910047
CHL,SHEEP,THND_TONNE,1993,14.22209917
CHL,SHEEP,THND_TONNE,1994,12.59309946
CHL,SHEEP,THND_TONNE,1995,11.80709921
CHL,SHEEP,THND_TONNE,1996,11.66910063
CHL,SHEEP,THND_TONNE,1997,12.36009966
CHL,SHEEP,THND_TONNE,1998,12.9830998
CHL,SHEEP,THND_TONNE,1999,13.16709886
CHL,SHEEP,THND_TONNE,2000,12.65909944
CHL,SHEEP,THND_TONNE,2001,10.93509947
CHL,SHEEP,THND_TONNE,2002,10.87110029
CHL,SHEEP,THND_TONNE,2003,9.649100168
CHL,SHEEP,THND_TONNE,2004,9.393099649
CHL,SHEEP,THND_TONNE,2005,9.002099855
CHL,SHEEP,THND_TONNE,2006,10.88510118
CHL,SHEEP,THND_TONNE,2007,11.08610044
CHL,SHEEP,THND_TONNE,2008,12.34909998
CHL,SHEEP,THND_TONNE,2009,10.68809973
CHL,SHEEP,THND_TONNE,2010,9.448099954
CHL,SHEEP,THND_TONNE,2011,10.46609865
CHL,SHEEP,THND_TONNE,2012,10.46810041
CHL,SHEEP,THND_TONNE,2013,8.559100015
CHL,SHEEP,THND_TONNE,2014,9.517100198
CHL,SHEEP,THND_TONNE,2015,9.292099817
CHL,SHEEP,THND_TONNE,2016,8.534100397
CHL,SHEEP,THND_TONNE,2017,8.81010042
CHL,SHEEP,THND_TONNE,2018,8.643100603
CHL,SHEEP,THND_TONNE,2019,8.640193845
CHL,SHEEP,THND_TONNE,2020,8.718031405
CHL,SHEEP,THND_TONNE,2021,8.820335956
CHL,SHEEP,THND_TONNE,2022,8.850430669
CHL,SHEEP,THND_TONNE,2023,8.870634225
CHL,SHEEP,THND_TONNE,2024,8.887029661
CHL,SHEEP,THND_TONNE,2025,8.899631307
CHL,SHEEP,THND_TONNE,2026,8.908232342
CHL,SHEEP,THND_TONNE,2027,8.914673106
CHL,SHEEP,THND_TONNE,2028,8.916445829
ZAF,PIG,THND_TONNE,1990,130.1491021
ZAF,PIG,THND_TONNE,1991,113.4300927
ZAF,PIG,THND_TONNE,1992,129.2461022
ZAF,PIG,THND_TONNE,1993,122.1241005
ZAF,PIG,THND_TONNE,1994,122.4721001
ZAF,PIG,THND_TONNE,1995,138.5411004
ZAF,PIG,THND_TONNE,1996,135.0161065
ZAF,PIG,THND_TONNE,1997,129.9491051
ZAF,PIG,THND_TONNE,1998,124.4460991
ZAF,PIG,THND_TONNE,1999,132.9451073
ZAF,PIG,THND_TONNE,2000,122.5611046
ZAF,PIG,THND_TONNE,2001,124.7110985
ZAF,PIG,THND_TONNE,2002,124.3751
ZAF,PIG,THND_TONNE,2003,171.154107
ZAF,PIG,THND_TONNE,2004,185.8561028
ZAF,PIG,THND_TONNE,2005,175.8301018
ZAF,PIG,THND_TONNE,2006,207.5280999
ZAF,PIG,THND_TONNE,2007,214.9330987
ZAF,PIG,THND_TONNE,2008,197.928109
ZAF,PIG,THND_TONNE,2009,215.5571068
ZAF,PIG,THND_TONNE,2010,232.727105
ZAF,PIG,THND_TONNE,2011,239.8871087
ZAF,PIG,THND_TONNE,2012,248.2490929
ZAF,PIG,THND_TONNE,2013,242.1330956
ZAF,PIG,THND_TONNE,2014,235.3120965
ZAF,PIG,THND_TONNE,2015,249.7150811
ZAF,PIG,THND_TONNE,2016,248.0231103
ZAF,PIG,THND_TONNE,2017,246.3301018
ZAF,PIG,THND_TONNE,2018,253.8851098
ZAF,PIG,THND_TONNE,2019,256.8081782
ZAF,PIG,THND_TONNE,2020,263.4063308
ZAF,PIG,THND_TONNE,2021,267.4480392
ZAF,PIG,THND_TONNE,2022,272.4060219
ZAF,PIG,THND_TONNE,2023,278.1134399
ZAF,PIG,THND_TONNE,2024,284.0154841
ZAF,PIG,THND_TONNE,2025,290.1933265
ZAF,PIG,THND_TONNE,2026,296.8386103
ZAF,PIG,THND_TONNE,2027,303.2826506
ZAF,PIG,THND_TONNE,2028,309.7542411
BRICS,SHEEP,THND_TONNE,1990,1950.764083
BRICS,SHEEP,THND_TONNE,1991,2073.792026
BRICS,SHEEP,THND_TONNE,1992,2511.329036
BRICS,SHEEP,THND_TONNE,1993,2654.928216
BRICS,SHEEP,THND_TONNE,1994,2739.124072
BRICS,SHEEP,THND_TONNE,1995,2976.168143
BRICS,SHEEP,THND_TONNE,1996,2981.864946
BRICS,SHEEP,THND_TONNE,1997,3290.578036
BRICS,SHEEP,THND_TONNE,1998,3492.451019
BRICS,SHEEP,THND_TONNE,1999,3648.37579
BRICS,SHEEP,THND_TONNE,2000,3756.798203
BRICS,SHEEP,THND_TONNE,2001,3781.403421
BRICS,SHEEP,THND_TONNE,2002,3908.645075
BRICS,SHEEP,THND_TONNE,2003,4134.677857
BRICS,SHEEP,THND_TONNE,2004,4427.330253
BRICS,SHEEP,THND_TONNE,2005,4640.632933
BRICS,SHEEP,THND_TONNE,2006,4823.136466
BRICS,SHEEP,THND_TONNE,2007,5095.758412
BRICS,SHEEP,THND_TONNE,2008,5085.343473
BRICS,SHEEP,THND_TONNE,2009,5105.789222
BRICS,SHEEP,THND_TONNE,2010,5282.71271
BRICS,SHEEP,THND_TONNE,2011,5242.634931
BRICS,SHEEP,THND_TONNE,2012,5363.957347
BRICS,SHEEP,THND_TONNE,2013,5580.898249
BRICS,SHEEP,THND_TONNE,2014,5816.595986
BRICS,SHEEP,THND_TONNE,2015,5863.089365
BRICS,SHEEP,THND_TONNE,2016,6065.740879
BRICS,SHEEP,THND_TONNE,2017,6167.384076
BRICS,SHEEP,THND_TONNE,2018,6292.792399
BRICS,SHEEP,THND_TONNE,2019,6386.504153
BRICS,SHEEP,THND_TONNE,2020,6493.419304
BRICS,SHEEP,THND_TONNE,2021,6577.664655
BRICS,SHEEP,THND_TONNE,2022,6667.72117
BRICS,SHEEP,THND_TONNE,2023,6755.133613
BRICS,SHEEP,THND_TONNE,2024,6843.028289
BRICS,SHEEP,THND_TONNE,2025,6931.989349
BRICS,SHEEP,THND_TONNE,2026,7020.473937
BRICS,SHEEP,THND_TONNE,2027,7106.96692
BRICS,SHEEP,THND_TONNE,2028,7194.992076
PAK,SHEEP,THND_TONNE,1990,483.9850854
PAK,SHEEP,THND_TONNE,1991,518.9941186
PAK,SHEEP,THND_TONNE,1992,555.9430932
PAK,SHEEP,THND_TONNE,1993,594.8471459
PAK,SHEEP,THND_TONNE,1994,636.9350976
PAK,SHEEP,THND_TONNE,1995,683.1200951
PAK,SHEEP,THND_TONNE,1996,433.4921044
PAK,SHEEP,THND_TONNE,1997,434.0091027
PAK,SHEEP,THND_TONNE,1998,444.8780907
PAK,SHEEP,THND_TONNE,1999,455.2750939
PAK,SHEEP,THND_TONNE,2000,463.7081078
PAK,SHEEP,THND_TONNE,2001,478.6151208
PAK,SHEEP,THND_TONNE,2002,491.2140893
PAK,SHEEP,THND_TONNE,2003,501.4671105
PAK,SHEEP,THND_TONNE,2004,513.276101
PAK,SHEEP,THND_TONNE,2005,526.7450951
PAK,SHEEP,THND_TONNE,2006,393.0430993
PAK,SHEEP,THND_TONNE,2007,400.92109
PAK,SHEEP,THND_TONNE,2008,410.3711022
PAK,SHEEP,THND_TONNE,2009,416.4621056
PAK,SHEEP,THND_TONNE,2010,421.7840966
PAK,SHEEP,THND_TONNE,2011,427.3770836
PAK,SHEEP,THND_TONNE,2012,434.78312
PAK,SHEEP,THND_TONNE,2013,456.3591088
PAK,SHEEP,THND_TONNE,2014,461.1820763
PAK,SHEEP,THND_TONNE,2015,468.7591027
PAK,SHEEP,THND_TONNE,2016,458.9461144
PAK,SHEEP,THND_TONNE,2017,462.6001061
PAK,SHEEP,THND_TONNE,2018,466.6001061
PAK,SHEEP,THND_TONNE,2019,477.2065612
PAK,SHEEP,THND_TONNE,2020,483.571772
PAK,SHEEP,THND_TONNE,2021,489.6897103
PAK,SHEEP,THND_TONNE,2022,496.2995766
PAK,SHEEP,THND_TONNE,2023,502.1559993
PAK,SHEEP,THND_TONNE,2024,507.6475066
PAK,SHEEP,THND_TONNE,2025,513.2115506
PAK,SHEEP,THND_TONNE,2026,518.912926
PAK,SHEEP,THND_TONNE,2027,524.6523712
PAK,SHEEP,THND_TONNE,2028,530.4044328
JPN,POULTRY,THND_TONNE,1990,1784.4041
JPN,POULTRY,THND_TONNE,1991,1680.9441
JPN,POULTRY,THND_TONNE,1992,1736.8091
JPN,POULTRY,THND_TONNE,1993,1707.5121
JPN,POULTRY,THND_TONNE,1994,1787.1531
JPN,POULTRY,THND_TONNE,1995,1804.2901
JPN,POULTRY,THND_TONNE,1996,1866.9661
JPN,POULTRY,THND_TONNE,1997,1820.7081
JPN,POULTRY,THND_TONNE,1998,1727.1201
JPN,POULTRY,THND_TONNE,1999,1737.4901
JPN,POULTRY,THND_TONNE,2000,1860.7381
JPN,POULTRY,THND_TONNE,2001,1917.7391
JPN,POULTRY,THND_TONNE,2002,1862.6481
JPN,POULTRY,THND_TONNE,2003,1844.2571
JPN,POULTRY,THND_TONNE,2004,1805.4361
JPN,POULTRY,THND_TONNE,2005,1917.8301
JPN,POULTRY,THND_TONNE,2006,1952.0201
JPN,POULTRY,THND_TONNE,2007,1969.7801
JPN,POULTRY,THND_TONNE,2008,1946.9001
JPN,POULTRY,THND_TONNE,2009,1998.7701
JPN,POULTRY,THND_TONNE,2010,2085.6101
JPN,POULTRY,THND_TONNE,2011,2075.2341
JPN,POULTRY,THND_TONNE,2012,2206.4101
JPN,POULTRY,THND_TONNE,2013,2193.1901
JPN,POULTRY,THND_TONNE,2014,2226.1801
JPN,POULTRY,THND_TONNE,2015,2297.9701
JPN,POULTRY,THND_TONNE,2016,2358.8001
JPN,POULTRY,THND_TONNE,2017,2463.2001
JPN,POULTRY,THND_TONNE,2018,2445.5011
JPN,POULTRY,THND_TONNE,2019,2450.066279
JPN,POULTRY,THND_TONNE,2020,2452.065652
JPN,POULTRY,THND_TONNE,2021,2459.196777
JPN,POULTRY,THND_TONNE,2022,2466.466969
JPN,POULTRY,THND_TONNE,2023,2471.893247
JPN,POULTRY,THND_TONNE,2024,2477.665679
JPN,POULTRY,THND_TONNE,2025,2483.757673
JPN,POULTRY,THND_TONNE,2026,2489.309606
JPN,POULTRY,THND_TONNE,2027,2495.001065
JPN,POULTRY,THND_TONNE,2028,2500.949376
BRICS,PIG,THND_TONNE,1990,24175.63635
BRICS,PIG,THND_TONNE,1991,25894.16095
BRICS,PIG,THND_TONNE,1992,27947.43361
BRICS,PIG,THND_TONNE,1993,32943.90067
BRICS,PIG,THND_TONNE,1994,35379.96289
BRICS,PIG,THND_TONNE,1995,36095.71078
BRICS,PIG,THND_TONNE,1996,35819.7173
BRICS,PIG,THND_TONNE,1997,40071.89065
BRICS,PIG,THND_TONNE,1998,43039.21301
BRICS,PIG,THND_TONNE,1999,43056.02604
BRICS,PIG,THND_TONNE,2000,44467.59682
BRICS,PIG,THND_TONNE,2001,45403.9195
BRICS,PIG,THND_TONNE,2002,46353.45466
BRICS,PIG,THND_TONNE,2003,47139.1233
BRICS,PIG,THND_TONNE,2004,47896.09351
BRICS,PIG,THND_TONNE,2005,50190.3119
BRICS,PIG,THND_TONNE,2006,51784.66239
BRICS,PIG,THND_TONNE,2007,48609.31067
BRICS,PIG,THND_TONNE,2008,52976.59233
BRICS,PIG,THND_TONNE,2009,55692.82718
BRICS,PIG,THND_TONNE,2010,58061.64095
BRICS,PIG,THND_TONNE,2011,58690.06525
BRICS,PIG,THND_TONNE,2012,61747.78936
BRICS,PIG,THND_TONNE,2013,63815.88571
BRICS,PIG,THND_TONNE,2014,65813.90802
BRICS,PIG,THND_TONNE,2015,64681.54085
BRICS,PIG,THND_TONNE,2016,63489.03531
BRICS,PIG,THND_TONNE,2017,63370.58314
BRICS,PIG,THND_TONNE,2018,62733.594
BRICS,PIG,THND_TONNE,2019,60853.47252
BRICS,PIG,THND_TONNE,2020,63508.60238
BRICS,PIG,THND_TONNE,2021,64211.13565
BRICS,PIG,THND_TONNE,2022,64730.07527
BRICS,PIG,THND_TONNE,2023,65212.81653
BRICS,PIG,THND_TONNE,2024,65677.12545
BRICS,PIG,THND_TONNE,2025,66152.89198
BRICS,PIG,THND_TONNE,2026,66632.0499
BRICS,PIG,THND_TONNE,2027,67088.12284
BRICS,PIG,THND_TONNE,2028,67548.13424
PHL,SHEEP,THND_TONNE,1990,27.18709837
PHL,SHEEP,THND_TONNE,1991,25.03709875
PHL,SHEEP,THND_TONNE,1992,26.64910017
PHL,SHEEP,THND_TONNE,1993,28.59909902
PHL,SHEEP,THND_TONNE,1994,30.25510107
PHL,SHEEP,THND_TONNE,1995,30.80910002
PHL,SHEEP,THND_TONNE,1996,30.67409979
PHL,SHEEP,THND_TONNE,1997,31.04710089
PHL,SHEEP,THND_TONNE,1998,31.53910146
PHL,SHEEP,THND_TONNE,1999,33.66609655
PHL,SHEEP,THND_TONNE,2000,34.2501
PHL,SHEEP,THND_TONNE,2001,34.13909994
PHL,SHEEP,THND_TONNE,2002,34.11410223
PHL,SHEEP,THND_TONNE,2003,33.56710134
PHL,SHEEP,THND_TONNE,2004,34.06110082
PHL,SHEEP,THND_TONNE,2005,36.6211022
PHL,SHEEP,THND_TONNE,2006,45.52710043
PHL,SHEEP,THND_TONNE,2007,50.13709722
PHL,SHEEP,THND_TONNE,2008,53.89309774
PHL,SHEEP,THND_TONNE,2009,55.0341004
PHL,SHEEP,THND_TONNE,2010,56.09209524
PHL,SHEEP,THND_TONNE,2011,56.27210317
PHL,SHEEP,THND_TONNE,2012,54.96310125
PHL,SHEEP,THND_TONNE,2013,55.29610143
PHL,SHEEP,THND_TONNE,2014,56.23909841
PHL,SHEEP,THND_TONNE,2015,57.47609792
PHL,SHEEP,THND_TONNE,2016,58.78109823
PHL,SHEEP,THND_TONNE,2017,61.04610143
PHL,SHEEP,THND_TONNE,2018,61.76010214
PHL,SHEEP,THND_TONNE,2019,63.43317529
PHL,SHEEP,THND_TONNE,2020,64.49917782
PHL,SHEEP,THND_TONNE,2021,65.92491472
PHL,SHEEP,THND_TONNE,2022,67.31367029
PHL,SHEEP,THND_TONNE,2023,68.66160452
PHL,SHEEP,THND_TONNE,2024,69.92831481
PHL,SHEEP,THND_TONNE,2025,71.22431875
PHL,SHEEP,THND_TONNE,2026,72.55159365
PHL,SHEEP,THND_TONNE,2027,73.83889323
PHL,SHEEP,THND_TONNE,2028,75.1161446
CAN,SHEEP,THND_TONNE,1990,22.9601
CAN,SHEEP,THND_TONNE,1991,24.3301
CAN,SHEEP,THND_TONNE,1992,23.8801
CAN,SHEEP,THND_TONNE,1993,24.5201
CAN,SHEEP,THND_TONNE,1994,23.8301
CAN,SHEEP,THND_TONNE,1995,23.7501
CAN,SHEEP,THND_TONNE,1996,22.3301
CAN,SHEEP,THND_TONNE,1997,22.1301
CAN,SHEEP,THND_TONNE,1998,25.0101
CAN,SHEEP,THND_TONNE,1999,26.0601
CAN,SHEEP,THND_TONNE,2000,28.9501
CAN,SHEEP,THND_TONNE,2001,32.0901
CAN,SHEEP,THND_TONNE,2002,32.3701
CAN,SHEEP,THND_TONNE,2003,34.2001
CAN,SHEEP,THND_TONNE,2004,35.3201
CAN,SHEEP,THND_TONNE,2005,36.0301
CAN,SHEEP,THND_TONNE,2006,39.5201
CAN,SHEEP,THND_TONNE,2007,40.1401
CAN,SHEEP,THND_TONNE,2008,38.8501
CAN,SHEEP,THND_TONNE,2009,38.8601
CAN,SHEEP,THND_TONNE,2010,36.9801
CAN,SHEEP,THND_TONNE,2011,36.5301
CAN,SHEEP,THND_TONNE,2012,33.5901
CAN,SHEEP,THND_TONNE,2013,35.1701
CAN,SHEEP,THND_TONNE,2014,37.3101
CAN,SHEEP,THND_TONNE,2015,37.4201
CAN,SHEEP,THND_TONNE,2016,38.3701
CAN,SHEEP,THND_TONNE,2017,40.3201
CAN,SHEEP,THND_TONNE,2018,39.9160265
CAN,SHEEP,THND_TONNE,2019,37.70077973
CAN,SHEEP,THND_TONNE,2020,39.70751178
CAN,SHEEP,THND_TONNE,2021,39.72411935
CAN,SHEEP,THND_TONNE,2022,40.18417761
CAN,SHEEP,THND_TONNE,2023,40.39890522
CAN,SHEEP,THND_TONNE,2024,40.48032711
CAN,SHEEP,THND_TONNE,2025,40.73876669
CAN,SHEEP,THND_TONNE,2026,40.92407172
CAN,SHEEP,THND_TONNE,2027,41.17259102
CAN,SHEEP,THND_TONNE,2028,41.33590475
PHL,PIG,THND_TONNE,1990,684.8050927
PHL,PIG,THND_TONNE,1991,701.7000512
PHL,PIG,THND_TONNE,1992,658.5551537
PHL,PIG,THND_TONNE,1993,731.0531396
PHL,PIG,THND_TONNE,1994,757.3810814
PHL,PIG,THND_TONNE,1995,814.2341088
PHL,PIG,THND_TONNE,1996,1042.950051
PHL,PIG,THND_TONNE,1997,1097.913064
